File,Line,Index,Context
wiki/City_of_Mandaluyong_Science_High_School.html,414,390,"i><a href=""/wiki/Category:Science_high_schools_in_Metro_Manila"" tit"
wiki/City_of_Mandaluyong_Science_High_School.html,414,444,"o_Manila"" title=""Category:Science high schools in Metro Manila"">Sci"
wiki/City_of_Mandaluyong_Science_High_School.html,414,482," schools in Metro Manila"">Science high schools in Metro Manila</a><"
wiki/City_of_Mandaluyong_Science_High_School.html,424,449,"to=City+of+Mandaluyong+Science+High+School"" title=""You are encourag"
wiki/City_of_Mandaluyong_Science_High_School.html,424,679,"to=City+of+Mandaluyong+Science+High+School"" title=""You're encourage"
wiki/City_of_Mandaluyong_Science_High_School.html,430,97,"of_Mandaluyong_Science_High_School""  title=""View the content page ["
wiki/City_of_Mandaluyong_Science_High_School.html,431,79,"of_Mandaluyong_Science_High_School""  title=""Discussion about the co"
wiki/City_of_Mandaluyong_Science_High_School.html,449,90,"of_Mandaluyong_Science_High_School"" >Read</a></span></li>"
wiki/City_of_Mandaluyong_Science_High_School.html,450,86,"of_Mandaluyong_Science_High_School&amp;action=edit""  title=""Edit th"
wiki/City_of_Mandaluyong_Science_High_School.html,451,109,"of_Mandaluyong_Science_High_School&amp;action=history""  title=""Past"
wiki/City_of_Mandaluyong_Science_High_School.html,497,88,"ere/City_of_Mandaluyong_Science_High_School"" title=""List of all Eng"
wiki/City_of_Mandaluyong_Science_High_School.html,497,319,"ked/City_of_Mandaluyong_Science_High_School"" rel=""nofollow"" title="""
wiki/City_of_Mandaluyong_Science_High_School.html,497,779,"tle=City_of_Mandaluyong_Science_High_School&amp;oldid=758477804"" ti"
wiki/City_of_Mandaluyong_Science_High_School.html,497,959,"tle=City_of_Mandaluyong_Science_High_School&amp;action=info"" title="
wiki/City_of_Mandaluyong_Science_High_School.html,497,1312,"age=City_of_Mandaluyong_Science_High_School&amp;id=758477804"" title"
wiki/City_of_Mandaluyong_Science_High_School.html,505,132,"rer=City+of+Mandaluyong+Science+High+School"">Create a book</a></li>"
wiki/City_of_Mandaluyong_Science_High_School.html,505,312,tle=City+of+Mandaluyong+Science+High+School&amp;returnto=City+of+Ma
wiki/City_of_Mandaluyong_Science_High_School.html,505,365,nto=City+of+Mandaluyong+Science+High+School&amp;oldid=758477804&amp
wiki/City_of_Mandaluyong_Science_High_School.html,505,516,"tle=City_of_Mandaluyong_Science_High_School&amp;printable=yes"" titl"
wiki/City_of_Mandaluyong_Science_High_School.html,531,113,ity_of_Mandaluyong_Science_High_School&amp;mobileaction=toggle_view
wiki/Wolfgang_Lutz.html,6,565,"ed States National Academy of Sciences""],""wgBreakFrames"":false,""wgP"
wiki/Wolfgang_Lutz.html,83,1033,"ef=""/wiki/Austrian_Academy_of_Sciences"" title=""Austrian Academy of "
wiki/Wolfgang_Lutz.html,83,1070,"s"" title=""Austrian Academy of Sciences"">Austrian Academy of Science"
wiki/Wolfgang_Lutz.html,83,1100,"Sciences"">Austrian Academy of Sciences</a>, and the <a href=""/wiki/"
wiki/Wolfgang_Lutz.html,85,764,"uding seven in <a href=""/wiki/Science_(Journal)"" class=""mw-redirect"
wiki/Wolfgang_Lutz.html,85,810,")"" class=""mw-redirect"" title=""Science (Journal)""><i>Science</i></a>"
wiki/Wolfgang_Lutz.html,85,832," title=""Science (Journal)""><i>Science</i></a> and <a href=""/wiki/Na"
wiki/Wolfgang_Lutz.html,85,1785,"ef=""/wiki/National_Academy_of_Sciences"" title=""National Academy of "
wiki/Wolfgang_Lutz.html,85,1822,"s"" title=""National Academy of Sciences"">National Academy of Science"
wiki/Wolfgang_Lutz.html,85,1852,"Sciences"">National Academy of Sciences</a>.<sup id=""cite_ref-8"" cla"
wiki/Wolfgang_Lutz.html,94,139,"ternal text"" href=""http://www.sciencemag.org/content/299/5615/1991"""
wiki/Wolfgang_Lutz.html,94,242,"oint.""</a>. <i><a href=""/wiki/Science_(journal)"" title=""Science (jo"
wiki/Wolfgang_Lutz.html,94,268,"iki/Science_(journal)"" title=""Science (journal)"">Science</a></i>. <"
wiki/Wolfgang_Lutz.html,94,287,"l)"" title=""Science (journal)"">Science</a></i>. <b>299</b> (5615): 1"
wiki/Wolfgang_Lutz.html,94,487," href=""//dx.doi.org/10.1126%2Fscience.1080316"">10.1126/science.1080"
wiki/Wolfgang_Lutz.html,94,512,"26%2Fscience.1080316"">10.1126/science.1080316</a>. <a href=""/wiki/P"
wiki/Wolfgang_Lutz.html,94,1026,e&amp;rft_id=http%3A%2F%2Fwww.sciencemag.org%2Fcontent%2F299%2F5615
wiki/Wolfgang_Lutz.html,94,1105,rft_id=info%3Adoi%2F10.1126%2Fscience.1080316&amp;rft_id=info%3Apmi
wiki/Wolfgang_Lutz.html,94,1189,rft.issue=5615&amp;rft.jtitle=Science&amp;rft.pages=1991-1992&amp;r
wiki/Wolfgang_Lutz.html,96,139,"ternal text"" href=""http://www.sciencemag.org/content/314/5798/425"">"
wiki/Wolfgang_Lutz.html,96,245,"ntity""</a>. <i><a href=""/wiki/Science_(journal)"" title=""Science (jo"
wiki/Wolfgang_Lutz.html,96,271,"iki/Science_(journal)"" title=""Science (journal)"">Science</a></i>. <"
wiki/Wolfgang_Lutz.html,96,290,"l)"" title=""Science (journal)"">Science</a></i>. <b>314</b> (5798): 4"
wiki/Wolfgang_Lutz.html,96,484," href=""//dx.doi.org/10.1126%2Fscience.1128313"">10.1126/science.1128"
wiki/Wolfgang_Lutz.html,96,509,"26%2Fscience.1128313"">10.1126/science.1128313</a>.</cite><span titl"
wiki/Wolfgang_Lutz.html,96,829,e&amp;rft_id=http%3A%2F%2Fwww.sciencemag.org%2Fcontent%2F314%2F5798
wiki/Wolfgang_Lutz.html,96,907,rft_id=info%3Adoi%2F10.1126%2Fscience.1128313&amp;rft.issue=5798&am
wiki/Wolfgang_Lutz.html,96,957,rft.issue=5798&amp;rft.jtitle=Science&amp;rft.pages=425&amp;rft_val
wiki/Wolfgang_Lutz.html,98,138,"ternal text"" href=""http://www.sciencemag.org/content/319/5866/1047"""
wiki/Wolfgang_Lutz.html,98,263,"owth.""</a>. <i><a href=""/wiki/Science_(journal)"" title=""Science (jo"
wiki/Wolfgang_Lutz.html,98,289,"iki/Science_(journal)"" title=""Science (journal)"">Science</a></i>. <"
wiki/Wolfgang_Lutz.html,98,308,"l)"" title=""Science (journal)"">Science</a></i>. <b>319</b> (5866): 1"
wiki/Wolfgang_Lutz.html,98,508," href=""//dx.doi.org/10.1126%2Fscience.1151753"">10.1126/science.1151"
wiki/Wolfgang_Lutz.html,98,533,"26%2Fscience.1151753"">10.1126/science.1151753</a>.</cite><span titl"
wiki/Wolfgang_Lutz.html,98,870,e&amp;rft_id=http%3A%2F%2Fwww.sciencemag.org%2Fcontent%2F319%2F5866
wiki/Wolfgang_Lutz.html,98,949,rft_id=info%3Adoi%2F10.1126%2Fscience.1151753&amp;rft.issue=5866&am
wiki/Wolfgang_Lutz.html,98,999,rft.issue=5866&amp;rft.jtitle=Science&amp;rft.pages=1047-1048&amp;r
wiki/Wolfgang_Lutz.html,99,348,"e_Royal_Society_B:_Biological_Sciences"" class=""mw-redirect"" title="""
wiki/Wolfgang_Lutz.html,99,447,"e Royal Society B: Biological Sciences"">Philosophical Transactions "
wiki/Wolfgang_Lutz.html,99,519,e Royal Society B: Biological Sciences</a></i>. <b>364</b> (1532): 
wiki/Wolfgang_Lutz.html,99,1275,Royal+Society+B%3A+Biological+Sciences&amp;rft.pages=3031-3047&amp;
wiki/Wolfgang_Lutz.html,100,363,"e_Royal_Society_B:_Biological_Sciences"" class=""mw-redirect"" title="""
wiki/Wolfgang_Lutz.html,100,462,"e Royal Society B: Biological Sciences"">Philosophical Transactions "
wiki/Wolfgang_Lutz.html,100,534,e Royal Society B: Biological Sciences</a></i>. <b>365</b> (1554): 
wiki/Wolfgang_Lutz.html,100,1317,Royal+Society+B%3A+Biological+Sciences&amp;rft.pages=2779-2791&amp;
wiki/Wolfgang_Lutz.html,102,117,"ternal text"" href=""http://www.sciencemag.org/content/333/6042/587"">"
wiki/Wolfgang_Lutz.html,102,239,"tion.""</a>. <i><a href=""/wiki/Science_(journal)"" title=""Science (jo"
wiki/Wolfgang_Lutz.html,102,265,"iki/Science_(journal)"" title=""Science (journal)"">Science</a></i>. <"
wiki/Wolfgang_Lutz.html,102,284,"l)"" title=""Science (journal)"">Science</a></i>. <b>333</b> (6042): 5"
wiki/Wolfgang_Lutz.html,102,482," href=""//dx.doi.org/10.1126%2Fscience.1206964"">10.1126/science.1206"
wiki/Wolfgang_Lutz.html,102,507,"26%2Fscience.1206964"">10.1126/science.1206964</a>.</cite><span titl"
wiki/Wolfgang_Lutz.html,102,811,e&amp;rft_id=http%3A%2F%2Fwww.sciencemag.org%2Fcontent%2F333%2F6042
wiki/Wolfgang_Lutz.html,102,889,rft_id=info%3Adoi%2F10.1126%2Fscience.1206964&amp;rft.issue=6042&am
wiki/Wolfgang_Lutz.html,102,939,rft.issue=6042&amp;rft.jtitle=Science&amp;rft.pages=587-592&amp;rft
wiki/Wolfgang_Lutz.html,106,139,"ternal text"" href=""http://www.sciencemag.orgcontent/346/6213/1061"">"
wiki/Wolfgang_Lutz.html,106,260,"tion.""</a>. <i><a href=""/wiki/Science_(journal)"" title=""Science (jo"
wiki/Wolfgang_Lutz.html,106,286,"iki/Science_(journal)"" title=""Science (journal)"">Science</a></i>. <"
wiki/Wolfgang_Lutz.html,106,305,"l)"" title=""Science (journal)"">Science</a></i>. <b>346</b> (6213): 1"
wiki/Wolfgang_Lutz.html,106,505," href=""//dx.doi.org/10.1126%2Fscience.1257975"">10.1126/science.1257"
wiki/Wolfgang_Lutz.html,106,530,"26%2Fscience.1257975"">10.1126/science.1257975</a>. <a href=""/wiki/P"
wiki/Wolfgang_Lutz.html,106,1059,e&amp;rft_id=http%3A%2F%2Fwww.sciencemag.orgcontent%2F346%2F6213%2F
wiki/Wolfgang_Lutz.html,106,1135,rft_id=info%3Adoi%2F10.1126%2Fscience.1257975&amp;rft_id=info%3Apmi
wiki/Wolfgang_Lutz.html,106,1219,rft.issue=6213&amp;rft.jtitle=Science&amp;rft.pages=1061-1062&amp;r
wiki/Wolfgang_Lutz.html,118,295,".html""><i>National Academy of Sciences Members and Foreign Associat"
wiki/Wolfgang_Lutz.html,118,386," from the National Academy of Sciences, <a href=""/wiki/National_Aca"
wiki/Wolfgang_Lutz.html,118,431,"ef=""/wiki/National_Academy_of_Sciences"" title=""National Academy of "
wiki/Wolfgang_Lutz.html,118,468,"s"" title=""National Academy of Sciences"">National Academy of Science"
wiki/Wolfgang_Lutz.html,118,498,"Sciences"">National Academy of Sciences</a>, May 3, 2016<span class="
wiki/Wolfgang_Lutz.html,118,747,ft.btitle=National+Academy+of+Sciences+Members+and+Foreign+Associat
wiki/Wolfgang_Lutz.html,118,972,p;rft.pub=National+Academy+of+Sciences&amp;rft_val_fmt=info%3Aofi%2
wiki/Wolfgang_Lutz.html,166,868,"tates_National_Academy_of_Sciences"" title=""Category:Members of the "
wiki/Wolfgang_Lutz.html,166,943,"tates National Academy of Sciences"">Members of the United States Na"
wiki/Wolfgang_Lutz.html,166,1002,tates National Academy of Sciences</a></li></ul></div></div>				<di
wiki/Apocephalus_borealis.html,194,526,"_the_Department_of_Biological_Sciences,Saddleback_College&amp;actio"
wiki/Apocephalus_borealis.html,194,642," the Department of Biological Sciences,Saddleback College (page doe"
wiki/Apocephalus_borealis.html,194,731," the Department of Biological Sciences,Saddleback College</a>.</cit"
wiki/Apocephalus_borealis.html,196,227,"al text"" href=""http://www.livescience.com/17718-fly-parasite-honeyb"
wiki/Apocephalus_borealis.html,196,323," Honeybees Into Zombies | LiveScience""</a>.</cite><span title=""ctx_"
wiki/Apocephalus_borealis.html,196,550,oneybees+Into+Zombies+%7C+LiveScience&amp;rft.genre=unknown&amp;rft
wiki/Apocephalus_borealis.html,196,612,p;rft_id=http%3A%2F%2Fwww.livescience.com%2F17718-fly-parasite-hone
wiki/Apocephalus_borealis.html,208,109,ZomBee Watch</a> is a citizen science project sponsored by the San 
wiki/Apocephalus_borealis.html,208,261,Center for Computing for Life Sciences and the Natural History Muse
wiki/Suwannee_River_Junior_College.html,45,132,l progrram was in Secretarial Science. Enrollment the first year wa
wiki/Museum_of_John_Paul_II_Collection.html,147,60,"volution_of_Polish_Academy_of_Sciences"" title=""Museum of Evolution "
wiki/Museum_of_John_Paul_II_Collection.html,147,118,"volution of Polish Academy of Sciences"">Museum of Evolution of Poli"
wiki/Museum_of_John_Paul_II_Collection.html,147,169,volution of Polish Academy of Sciences</a></li>
wiki/Museum_of_John_Paul_II_Collection.html,161,60,"he_Earth_of_Polish_Academy_of_Sciences"" class=""mw-redirect"" title="""
wiki/Museum_of_John_Paul_II_Collection.html,161,138,"he Earth of Polish Academy of Sciences"">Museum of the Earth of Poli"
wiki/Museum_of_John_Paul_II_Collection.html,161,189,he Earth of Polish Academy of Sciences</a></li>
wiki/Carthage_Cincinnati.html,437,50,"incinnati_College_of_Mortuary_Science"" title=""Cincinnati College of"
wiki/Carthage_Cincinnati.html,437,97,"incinnati College of Mortuary Science"">Cincinnati College of Mortua"
wiki/Carthage_Cincinnati.html,437,137,incinnati College of Mortuary Science</a></li>
wiki/Chief_Justice_of_New_Zealand.html,307,40,"f=""/wiki/Outline_of_political_science#Politics_by_region"" title=""Ou"
wiki/Chief_Justice_of_New_Zealand.html,307,96,""" title=""Outline of political science"">Other countries</a></li>"
wiki/Carley_State_Park.html,311,41,"=""/wiki/Cedar_Creek_Ecosystem_Science_Reserve"" title=""Cedar Creek E"
wiki/Carley_State_Park.html,311,87," title=""Cedar Creek Ecosystem Science Reserve"">Cedar Creek Ecosyste"
wiki/Carley_State_Park.html,311,126,"eserve"">Cedar Creek Ecosystem Science Reserve</a></li>"
wiki/Eyes_Galaxies.html,206,320,"d 4438)""</a>. Encyclopedia of Science.</cite><span title=""ctx_ver=Z"
wiki/Eyes_Galaxies.html,206,625,l&amp;rft.pub=Encyclopedia+of+Science&amp;rft_val_fmt=info%3Aofi%2F
wiki/Pushkar.html,263,286,"ass=""citation book""><i>Social science probings, Volume 10</i>. Peop"
wiki/Pushkar.html,263,470,Pushkar&amp;rft.btitle=Social+science+probings%2C+Volume+10&amp;rft
wiki/The_Land_of_the_Dead.html,97,319,"unning British <a href=""/wiki/Science_fiction_on_television"" title="
wiki/The_Land_of_the_Dead.html,97,357,"fiction_on_television"" title=""Science fiction on television"">scienc"
wiki/The_Land_of_the_Dead.html,97,388,"cience fiction on television"">science fiction television</a> series"
wiki/Blue_SWAT.html,6,600,"al police officers"",""Japanese science fiction television series"",""1"
wiki/Blue_SWAT.html,491,465,"=""/wiki/Category:Japanese_science_fiction_television_series"" title="
wiki/Blue_SWAT.html,491,525," title=""Category:Japanese science fiction television series"">Japane"
wiki/Blue_SWAT.html,491,569,"levision series"">Japanese science fiction television series</a></li"
wiki/Martha_Herbert.html,88,839," <a href=""/wiki/Philosophy_of_science"" title=""Philosophy of science"
wiki/Martha_Herbert.html,88,869,"science"" title=""Philosophy of science"">philosophy</a> and <a href="""
wiki/Martha_Herbert.html,88,923,"and <a href=""/wiki/History_of_science"" title=""History of science"">h"
wiki/Martha_Herbert.html,88,950,"of_science"" title=""History of science"">history of science</a>.<sup "
wiki/Martha_Herbert.html,88,970,"istory of science"">history of science</a>.<sup id=""cite_ref-2"" clas"
wiki/Martha_Herbert.html,107,224,"=""http://www.autismspeaks.org/science/grants-program/research-we-ha"
wiki/Martha_Herbert.html,107,728,A%2F%2Fwww.autismspeaks.org%2Fscience%2Fgrants-program%2Fresearch-w
wiki/Martha_Herbert.html,111,373,ngtonpost.com/national/health-science/autism-book-by-harvard-resear
wiki/Martha_Herbert.html,111,1142,npost.com%2Fnational%2Fhealth-science%2Fautism-book-by-harvard-rese
wiki/Kiev_Missal.html,77,693,"y of the Ukrainian Academy of Sciences</a> in <a href=""/wiki/Kiev"" "
wiki/Strawberry_foliar_nematode.html,156,464,"e management. Pest Management Science, 58(5), 451-458.</span></li>"
wiki/Strawberry_foliar_nematode.html,157,568,"Agriculture and Environmental Sciences,: <a rel=""nofollow"" class=""e"
wiki/Strawberry_foliar_nematode.html,161,431,"tute of Food and Agricultural Sciences, University of Florida. IPN:"
wiki/St._Paul_University_Iloilo.html,112,16,<li>Bachelor of Science in Accountancy</li>
wiki/St._Paul_University_Iloilo.html,113,16,<li>Bachelor of Science in Business Administration
wiki/St._Paul_University_Iloilo.html,124,33,>Bachelor of Arts/Bachelor of Science in Psychology</li>
wiki/St._Paul_University_Iloilo.html,125,16,<li>Bachelor of Science in Biology</li>
wiki/St._Paul_University_Iloilo.html,126,16,<li>Bachelor of Science in Hotel and Restaurant Manag
wiki/St._Paul_University_Iloilo.html,127,16,<li>Bachelor of Science in Tourism</li>
wiki/St._Paul_University_Iloilo.html,130,16,<li>Bachelor of Science in Information Technology</li
wiki/St._Paul_University_Iloilo.html,131,16,<li>Bachelor of Science in Information System</li>
wiki/St._Paul_University_Iloilo.html,132,16,<li>Bachelor of Science in Computer Science</li>
wiki/St._Paul_University_Iloilo.html,132,36,chelor of Science in Computer Science</li>
wiki/St._Paul_University_Iloilo.html,133,16,<li>Bachelor of Science in Nursing</li>
wiki/St._Paul_University_Iloilo.html,135,16,<li>Bachelor of Science in Physical Therapy</li>
wiki/St._Paul_University_Iloilo.html,136,16,"<li>Bachelor of Science in Education, major in Biolog"
wiki/St._Paul_University_Iloilo.html,136,58,"ducation, major in Biological Science</li>"
wiki/St._Paul_University_Iloilo.html,137,16,<li>Bachelor of Science in Pre-School Education</li>
wiki/Liberty_Central_School_District.html,106,131,nclude a new media center and science labs in the high school as we
wiki/SotC481panna.html,1072,32,"i><a href=""/wiki/Buddhism_and_science"" title=""Buddhism and science"""
wiki/SotC481panna.html,1072,61,"_science"" title=""Buddhism and science"">Science</a></li>"
wiki/SotC481panna.html,1072,70," title=""Buddhism and science"">Science</a></li>"
wiki/Macy_conferences.html,6,560,"es"",""Systems theory"",""Systems sciences organizations"",""Josiah Macy "
wiki/Macy_conferences.html,43,651,"sup> and restore unity to science.<sup id=""cite_ref-2"" class=""refer"
wiki/Macy_conferences.html,89,100, foundations for a <i>general science of the workings of the human 
wiki/Macy_conferences.html,89,602,"n as <a href=""/wiki/Cognitive_science"" title=""Cognitive science"">co"
wiki/Macy_conferences.html,89,628,"ive_science"" title=""Cognitive science"">cognitive science</a>.</p>"
wiki/Macy_conferences.html,89,647,"""Cognitive science"">cognitive science</a>.</p>"
wiki/Macy_conferences.html,117,67,"itle=""Ethics"">ethics</a> from science</li>"
wiki/Macy_conferences.html,271,492,"he Society for Literature and Science, New Orleans, LA, November, 1"
wiki/Macy_conferences.html,282,200,the History of the Behavioral Sciences</i>. <b>13</b>: 141–159. <a 
wiki/Macy_conferences.html,282,1218,the+History+of+the+Behavioral+Sciences&amp;rft.pages=141-159&amp;rf
wiki/Macy_conferences.html,331,530,"f=""/wiki/Category:Systems_sciences_organizations"" title=""Category:S"
wiki/Macy_conferences.html,331,578,""" title=""Category:Systems sciences organizations"">Systems sciences "
wiki/Macy_conferences.html,331,610,"es organizations"">Systems sciences organizations</a></li><li><a hre"
wiki/Acceptance_(Heroes).html,117,127,"=""NBC"">NBC</a> <a href=""/wiki/Science_fiction"" title=""Science ficti"
wiki/Acceptance_(Heroes).html,117,151,"/wiki/Science_fiction"" title=""Science fiction"">science fiction</a> "
wiki/Acceptance_(Heroes).html,117,168,"tion"" title=""Science fiction"">science fiction</a> <a href=""/wiki/Dr"
wiki/Westchester_Los_Angeles.html,81,300,"f=""/wiki/Westchester_Enriched_Sciences_Magnet_Schools"" class=""mw-re"
wiki/Westchester_Los_Angeles.html,81,373,""" title=""Westchester Enriched Sciences Magnet Schools"">Westchester "
wiki/Westchester_Los_Angeles.html,81,419,"Schools"">Westchester Enriched Sciences Magnet Schools</a>, formerly"
wiki/Westchester_Los_Angeles.html,214,145,"ngeles)"">Westchester Enriched Sciences Magnet Schools</a>, <a href="
wiki/Westchester_Los_Angeles.html,296,266,"op.com"">""Westchester Enriched Sciences Magnets: Home Page""</a>. Wes"
wiki/Westchester_Los_Angeles.html,296,576,t.btitle=Westchester+Enriched+Sciences+Magnets%3A+Home+Page&amp;rft
wiki/Westchester_Los_Angeles.html,357,40,"f=""/wiki/Westchester_Enriched_Sciences_Magnets"" title=""Westchester "
wiki/Westchester_Los_Angeles.html,357,86,""" title=""Westchester Enriched Sciences Magnets"">Westchester Enriche"
wiki/Westchester_Los_Angeles.html,357,125,"Magnets"">Westchester Enriched Sciences Magnets</a></li>"
wiki/Lungujja.html,498,40,"f=""/wiki/International_Health_Sciences_University"" title=""Internati"
wiki/Lungujja.html,498,89,""" title=""International Health Sciences University"">International He"
wiki/Lungujja.html,498,131,"versity"">International Health Sciences University</a></li>"
wiki/Appa_(film).html,165,545,hayalan agrees against his conscience and enrolls their son in the 
wiki/The_Audacity_to_Podcast.html,234,39,"ef=""/wiki/Reference_(computer_science)"" title=""Reference (computer "
wiki/The_Audacity_to_Podcast.html,234,76,")"" title=""Reference (computer science)"">Referencing</a></li>"
wiki/Juan_Carlos_PinzC3B3n.html,165,123,omics. He holds a Master’s of Science in Economics from the <a href
wiki/Juan_Carlos_PinzC3B3n.html,165,577,"ns Hopkins University, and in science and technology policy at Harv"
wiki/List_of_Spaghetti_Western_films.html,4468,28,"<li><a href=""/wiki/Lists_of_science_fiction_films"" title=""Lists o"
wiki/List_of_Spaghetti_Western_films.html,4468,67,"iction_films"" title=""Lists of science fiction films"">Science fictio"
wiki/List_of_Spaghetti_Western_films.html,4468,90,"sts of science fiction films"">Science fiction</a></li>"
wiki/Anton_von_Troeltsch.html,68,14,"<p>He studied sciences at the <a href=""/wiki/Univer"
wiki/Jon_Mullich.html,81,1343,my of Motion Picture Arts and Sciences' controversial early role as
wiki/Jon_Mullich.html,84,928," Production by the Academy of Science Fiction, Fantasy &amp; Horror"
wiki/Cortile_del_Belvedere.html,323,41,"=""/wiki/Pontifical_Academy_of_Sciences"" title=""Pontifical Academy o"
wiki/Cortile_del_Belvedere.html,323,80," title=""Pontifical Academy of Sciences"">Academy of Sciences</a>"
wiki/Cortile_del_Belvedere.html,323,101,"ademy of Sciences"">Academy of Sciences</a>"
wiki/David_Jesson.html,57,46,"vel-2 tocsection-4""><a href=""#Science_education""><span class=""tocnu"
wiki/David_Jesson.html,57,122,"</span> <span class=""toctext"">Science education</span></a></li>"
wiki/David_Jesson.html,79,34,"<span class=""mw-headline"" id=""Science_education"">Science education<"
wiki/David_Jesson.html,79,53,"dline"" id=""Science_education"">Science education</span><span class="""
wiki/David_Jesson.html,79,244,"ction=4"" title=""Edit section: Science education"">edit</a><span clas"
wiki/David_Jesson.html,80,107," not offer the three separate science courses at GCSE, and that onl"
wiki/David_Jesson.html,96,258,"ents-slip-world-league-tables-science.html"">Daily Mail November 200"
wiki/SBOA_School_26_Junior_College.html,303,52,"il_Nadu_Veterinary_and_Animal_Sciences_University"" title=""Tamil Nad"
wiki/SBOA_School_26_Junior_College.html,303,113,"il Nadu Veterinary and Animal Sciences University"">Tamil Nadu Veter"
wiki/SBOA_School_26_Junior_College.html,303,167,il Nadu Veterinary and Animal Sciences University</a></li>
wiki/SBOA_School_26_Junior_College.html,350,35,"a href=""/wiki/Shanmugha_Arts,_Science,_Technology_%26_Research_Acad"
wiki/SBOA_School_26_Junior_College.html,350,100,"ademy"" title=""Shanmugha Arts, Science, Technology &amp; Research Ac"
wiki/SBOA_School_26_Junior_College.html,350,160,"arch Academy"">Shanmugha Arts, Science, Technology &amp; Research Ac"
wiki/List_of_people_from_Bangor_Maine.html,130,78,"d Peirce"">Hayford Peirce</a>, science-fiction writer and nephew of "
wiki/List_of_people_from_Bangor_Maine.html,144,90,"n (writer)"">Tim Sullivan</a>, science fiction author, was born and "
wiki/List_of_people_from_Bangor_Maine.html,246,240,"of the College of Letters and Science at the <a href=""/wiki/Univers"
wiki/List_of_people_from_Bangor_Maine.html,357,339,phical+Dictionary+of+Women+in+Science&amp;source=gbs_search_r&amp;c
wiki/List_of_people_from_Bangor_Maine.html,357,459,phical Dictionary of Women in Science</i></a> (Taylor &amp; Francis
wiki/Minister_of_Foreign_Affairs_(Egypt).html,176,74,"sters_of_Scientific_Research,_Science_and_Technology&amp;action=edi"
wiki/Minister_of_Foreign_Affairs_(Egypt).html,176,189,"sters of Scientific Research, Science and Technology (page does not"
wiki/Minister_of_Foreign_Affairs_(Egypt).html,176,256," exist)"">Scientific Research, Science and Technology</a></li>"
wiki/Christine_Gardner.html,6,847,"ity writers"",""American social sciences writers"",""American spiritual"
wiki/Christine_Gardner.html,6,1305,"ern University alumni"",""Women science writers""],""wgBreakFrames"":fal"
wiki/Christine_Gardner.html,89,809," href=""/wiki/Identity_(social_science)"" title=""Identity (social sci"
wiki/Christine_Gardner.html,89,843,"nce)"" title=""Identity (social science)"">identifies</a> as an <a hre"
wiki/Christine_Gardner.html,159,1498,"/Category:American_social_sciences_writers"" title=""Category:America"
wiki/Christine_Gardner.html,159,1548,"""Category:American social sciences writers"">American social science"
wiki/Christine_Gardner.html,159,1582," writers"">American social sciences writers</a></li><li><a href=""/wi"
wiki/Christine_Gardner.html,159,3660,"ref=""/wiki/Category:Women_science_writers"" title=""Category:Women sc"
wiki/Christine_Gardner.html,159,3699,"rs"" title=""Category:Women science writers"">Women science writers</a"
wiki/Christine_Gardner.html,159,3722,"en science writers"">Women science writers</a></li></ul></div><div i"
wiki/East_Down_(Northern_Ireland_Parliament_constituency).html,233,40,"f=""/wiki/Outline_of_political_science#Politics_by_region"" title=""Ou"
wiki/East_Down_(Northern_Ireland_Parliament_constituency).html,233,96,""" title=""Outline of political science"">Other countries</a></li>"
wiki/Hepatitis_B_virus.html,227,798,gs of the National Academy of Sciences of the United States of Amer
wiki/Hepatitis_B_virus.html,227,3497,gs+of+the+National+Academy+of+Sciences+of+the+United+States+of+Amer
wiki/Central_Luzon.html,214,706,"ty"">Gapan</a>, <a href=""/wiki/Science_City_of_Mu%C3%B1oz"" class=""mw"
wiki/Central_Luzon.html,214,761,"z"" class=""mw-redirect"" title=""Science City of Muñoz"">Muñoz</a>, <a "
wiki/Central_Luzon.html,606,741,ment Policy</i></a>. Springer Science &amp; Business Media. p.&#160
wiki/Central_Luzon.html,606,1591,ages=206&amp;rft.pub=Springer+Science+%26+Business+Media&amp;rft_va
wiki/Jack_Graham_(pastor).html,213,1210," a <a href=""/wiki/Bachelor_of_Science"" title=""Bachelor of Science"">"
wiki/Jack_Graham_(pastor).html,213,1238,"f_Science"" title=""Bachelor of Science"">Bachelor of Science</a> degr"
wiki/Jack_Graham_(pastor).html,213,1259,"helor of Science"">Bachelor of Science</a> degree with honors.</p>"
wiki/Tropical_sprue.html,172,305,"c Acid in Tropical Sprue"". <i>Science</i>. <b>104</b> (2691): 75–6."
wiki/Tropical_sprue.html,172,496," href=""//dx.doi.org/10.1126%2Fscience.104.2691.75"">10.1126/science."
wiki/Tropical_sprue.html,172,525,"Fscience.104.2691.75"">10.1126/science.104.2691.75</a>. <a href=""/wi"
wiki/Tropical_sprue.html,172,1107,rft_id=info%3Adoi%2F10.1126%2Fscience.104.2691.75&amp;rft_id=info%3
wiki/Tropical_sprue.html,172,1195,rft.issue=2691&amp;rft.jtitle=Science&amp;rft.pages=75-6&amp;rft_va
wiki/List_of_molecular_graphics_systems.html,411,22,"<td>Computational nanoscience: life sciences, materials, et"
wiki/List_of_molecular_graphics_systems.html,411,36,"mputational nanoscience: life sciences, materials, etc. Modular arc"
wiki/List_of_molecular_graphics_systems.html,642,288,"ez"". <i>Trends in Biochemical Sciences</i>. <b>25</b> (6): 300–2. <"
